#Feni weather file
$city_name=Feni
$timezone=GMT
temperature,humidity,wind_speed,solar_dir,solar_diff,solar_global
09:29:07:54:00,37.1167,1.79192,251.508,10.697,258.044
09:29:07:55:00,37.105,1.26474,249.901,16.3239,258.991
09:29:07:56:00,37.1317,1.261,245.675,6.4553,250.052
09:29:07:57:00,37.2,1.49015,241.239,5.31277,244.716
09:29:07:58:00,37.1967,1.6293,239.906,6.15539,244.033
09:29:07:59:00,37.2,1.91991,242.718,4.95573,246.306
09:29:08:00:00,37.2,1.74722,248.762,5.24136,252.468
09:29:08:01:00,37.2,1.95628,257.556,10.14,265.235
09:29:08:02:00,37.2,1.28613,265.862,219.466,394.471
09:29:08:03:00,37.2933,1.92068,272.49,252.056,399.417
09:29:08:04:00,37.3,1.91941,278.371,336.375,460.461
09:29:08:05:00,37.3,1.96216,282.927,386.218,497.071
09:29:08:06:00,37.3,1.82527,287.809,439.089,523.182
09:29:08:07:00,37.3,2.27971,290.731,411.754,514.18
09:29:08:08:00,37.3283,2.36174,298.703,464.882,548.928
09:29:08:09:00,37.4,2.17634,298.883,317.738,456.332
09:29:08:10:00,37.38,1.66189,288.798,41.0026,313.284
09:29:08:11:00,37.4,1.76085,275.177,22.5936,287.447
09:29:08:12:00,37.4,1.55916,261.918,16.581,272.831
09:29:08:13:00,37.4,1.97685,256.199,15.1528,265.683
09:29:08:14:00,37.405,1.8781,259.79,16.4239,271.074
09:29:08:15:00,37.4917,2.4069,266.583,24.4644,282.5
09:29:08:16:00,37.4967,1.93283,271.279,11.9823,279.062
09:29:08:17:00,37.5,1.9617,272.433,11.2682,279.637
09:29:08:18:00,37.5,2.42182,274.593,6.39818,278.884
09:29:08:19:00,37.5,2.31802,279.7,1.64239,281.537
09:29:08:20:00,37.5,2.2026,285.561,7.65497,291.528
09:29:08:21:00,37.595,2.19469,287.978,6.94088,293.516
09:29:08:22:00,37.6,2.18065,287.341,13.7247,297.231
09:29:08:23:00,37.6,1.93932,284.467,51.7138,316.056
09:29:08:24:00,37.605,1.38438,281.579,11.968,289.738
09:29:08:25:00,37.6033,2.60025,280.56,2.08512,282.86
09:29:08:26:00,37.6083,2.11311,276.584,1.42816,278.611
09:29:08:27:00,37.6917,2.35623,270.246,2.87061,273.413
09:29:08:28:00,37.7,2.24303,264.81,2.34219,267.907
09:29:08:29:00,37.7,2.21544,262.681,2.29934,266.118
09:29:08:30:00,37.7,1.9483,263.369,1.82805,266.08
09:29:08:31:00,37.7,2.18394,265.954,1.25679,268.869
09:29:08:32:00,37.7,1.61153,267.867,1.81377,270.796
09:29:08:33:00,37.705,1.50245,267.565,6.02685,273.384
09:29:08:34:00,37.71,1.81746,265.831,3.57041,269.726
09:29:08:35:00,37.7983,2.22957,263.474,1.19966,266.299
09:29:08:36:00,37.8017,2.22934,259.467,1.19966,262.226
09:29:08:37:00,37.8017,1.68362,254.538,1.11397,256.975
09:29:08:38:00,37.8683,1.61525,251.096,1.45673,253.73
09:29:08:39:00,37.9,1.84625,251.202,1.74236,253.854
09:29:08:40:00,37.9,1.72638,252.784,3.05627,256.485
09:29:08:41:00,37.9033,1.45646,253.931,1.31391,256.329
09:29:08:42:00,37.9933,1.8498,252.09,1.97086,254.954
09:29:08:43:00,37.995,1.42969,249.081,3.92745,252.958
09:29:08:44:00,38,1.1273,246.494,1.58526,249.259
09:29:08:45:00,38.0067,1.8617,245.155,1.3996,248.063
09:29:08:46:00,38.0017,1.99852,245.147,2.49928,248.229
09:29:08:47:00,38.0283,1.53206,244.638,3.48472,248.466
09:29:08:48:00,38.1,1.70667,246.454,0.956871,249.044
09:29:08:49:00,38.1,2.05313,253.85,1.77092,256.729
09:29:08:50:00,38.1,1.8555,264.72,2.67067,268.66
09:29:08:51:00,38.1,1.57983,277.398,3.41331,281.218
09:29:08:52:00,38.1,0.886077,288.141,14.5958,300.525
09:29:08:53:00,38.1467,0.94428,295.34,4.99858,300.374
09:29:08:54:00,38.2,1.64175,299.53,1.48529,302.406
09:29:08:55:00,38.1833,0.856719,300.31,0.799773,302.919
09:29:08:56:00,38.1833,1.28256,296.693,1.12825,299.163
09:29:08:57:00,38.2,1.3327,291.171,1.2425,293.679
09:29:08:58:00,38.2083,1.46072,285.805,1.014,288.335
09:29:08:59:00,38.3,1.59646,281.925,0.87118,284.334
09:29:09:00:00,38.3233,1.42368,277.792,0.671237,280.072
09:29:09:01:00,38.365,1.26507,273.457,1.18538,276.087
09:29:09:02:00,38.4,0.99905,269.01,0.68552,272.057
09:29:09:03:00,38.4017,1.09768,266.033,1.42817,269.246
09:29:09:04:00,38.41,1.52573,265.38,1.27107,268.13
09:29:09:05:00,38.485,1.75059,264.764,1.15681,267.577
09:29:09:06:00,38.5,1.58084,262.965,0.842617,265.719
09:29:09:07:00,38.5,0.929651,258.462,0.756927,260.783
09:29:09:08:00,38.5083,1.15821,251.008,0.385605,253.068
09:29:09:09:00,38.6,1.33565,240.605,0.87118,242.718
09:29:09:10:00,38.595,1.24748,229.246,0.671237,231.171
09:29:09:11:00,38.6,1.29334,219.652,0.842616,221.704
09:29:09:12:00,38.6217,1.28383,214.797,0.499858,217.123
09:29:09:13:00,38.6217,1.59776,214.583,0.942588,217.167
09:29:09:14:00,38.6783,1.20857,218.117,1.3996,220.541
09:29:09:15:00,38.7,0.793167,218.588,0.771209,220.696
09:29:09:16:00,38.7,0.872099,215.883,0.899744,218.272
09:29:09:17:00,38.7,1.17129,211.608,1.57098,214.294
09:29:09:18:00,38.7533,1.30131,206.536,1.14253,209.015
09:29:09:19:00,38.7317,1.74422,203.281,0.671237,205.42
09:29:09:20:00,38.7917,1.65843,201.525,0.771209,203.29
09:29:09:21:00,38.8,1.02098,200.169,0.885462,202.03
09:29:09:22:00,38.8,1.1174,199.756,0.471294,201.892
09:29:09:23:00,38.8017,1.18541,202.771,0.828335,204.904
09:29:09:24:00,38.8733,0.869731,209.568,1.45673,212.382
09:29:09:25:00,38.8167,0.650598,221.435,1.19966,224.143
09:29:09:26:00,38.8733,1.19882,237.941,0.814054,240.623
09:29:09:27:00,38.9,0.82461,254.478,1.2425,257.113
09:29:09:28:00,38.9,0.959837,263.137,1.11397,265.886
09:29:09:29:00,38.9,1.55135,266.19,1.014,268.754
09:29:09:30:00,38.9,1.51072,264.851,0.728364,267.332
09:29:09:31:00,38.9,1.54045,260.197,0.285633,262.602
09:29:09:32:00,38.9617,0.753103,253.552,0.728364,256.364
09:29:09:33:00,39,0.717101,247.29,0.656955,250.59
09:29:09:34:00,39,0.357068,240.561,1.2425,243.966
09:29:09:35:00,39,0.623294,234.058,0.742646,237.61
09:29:09:36:00,39.0067,0.713966,230.545,0.671237,234.274
09:29:09:37:00,39.0033,0.639678,233.893,0.928307,237.563
09:29:09:38:00,39.06,0.868743,242.07,0.68552,245.777
09:29:09:39:00,39.1,0.999587,250.801,1.28535,254.611
09:29:09:40:00,39.1,1.33931,259.578,0.528421,263.477
09:29:09:41:00,39.1,1.29739,272.81,0.614111,276.628
09:29:09:42:00,39.18,0.9451,288.531,1.014,292.197
09:29:09:43:00,39.1983,1.27766,305.402,0.742646,309.24
09:29:09:44:00,39.2,1.19612,323.902,1.08928,327.726
09:29:09:45:00,39.2,1.7742,343.249,2.02284,347.92
09:29:09:46:00,39.2,0.702938,372.383,1.3996,376.753
09:29:09:47:00,39.2,0.597828,407.195,56.4268,461.953
09:29:09:48:00,39.295,1.79195,433.27,170.209,582.968
09:29:09:49:00,39.29,1.56862,438.441,42.6307,467.966
09:29:09:50:00,39.3,1.04228,443.721,35.6898,480.838
09:29:09:51:00,39.3,1.54752,458.025,94.7301,540.116
09:29:09:52:00,39.3033,0.896308,463.153,84.0474,535.911
09:29:09:53:00,39.3817,1.19377,451.913,24.1931,476.148
09:29:09:54:00,39.4,1.59989,441.656,5.32705,450.314
09:29:09:55:00,39.4,1.23458,437.545,2.52785,444.488
09:29:09:56:00,39.42,0.51147,435.956,2.45644,443.276
09:29:09:57:00,39.5,0.739838,436.107,2.88489,444.034
09:29:09:58:00,39.5,0.902025,438.839,5.01285,449.127
09:29:09:59:00,39.5017,0.394017,445.204,17.0808,467.408
09:29:10:00:00,39.58,0.539741,456.23,9.91146,470.013
09:29:10:01:00,39.6,1.11117,469.76,14.6244,490.656
09:29:10:02:00,39.6017,1.52041,489.718,43.0734,536.913
09:29:10:03:00,39.6883,1.0618,507.971,95.6869,599.079
09:29:10:04:00,39.7,1.99141,512.349,86.3039,591.168
09:29:10:05:00,39.7,1.74863,493.708,25.1785,519.603
09:29:10:06:00,39.7017,1.82694,488.541,24.0503,517.938
09:29:10:07:00,39.7033,1.4706,510.282,40.5456,552.7
09:29:10:08:00,39.785,2.43682,548.233,190.831,732.627
09:29:10:09:00,39.8017,1.89624,546.873,69.6992,601.977
09:29:10:10:00,39.8164,1.74725,518.244,14.5111,540.078
09:29:10:11:00,39.9,0.811505,510.253,34.2759,547.446
09:29:10:12:00,39.9467,0.760383,486.329,13.6961,503.477
09:29:10:13:00,40,0.833139,451.703,3.39903,460.013
09:29:10:14:00,40.0033,2.82696,437.298,2.62782,445.65
09:29:10:15:00,40.0881,1.79591,461.275,2.54165,470.382
09:29:10:16:00,40.1,1.58028,542.278,19.807,578.402
09:29:10:17:00,40.1,1.70558,643.597,382.119,1005.61
09:29:10:18:00,40.1,1.97599,611.065,592.545,1126.27
09:29:10:19:00,40.1017,1.90634,535.037,602.599,1062.86
09:29:10:20:00,40.1767,1.83642,481.388,633.548,1030.84
09:29:10:21:00,40.2,2.46154,477.501,518.923,915.071
09:29:10:22:00,40.2483,1.85077,447.751,138.46,547.542
09:29:10:23:00,40.3,2.62148,362.091,5.45558,367.426
09:29:10:24:00,40.3617,2.06605,328.42,2.55641,332.25
09:29:10:25:00,40.4,1.66105,316.495,1.75664,320.294
09:29:10:26:00,40.425,1.34707,313.489,2.22794,319.043
09:29:10:27:00,40.5,0.960726,308.683,3.85604,313.811
09:29:10:28:00,40.5,1.08643,261.528,1.48529,264.205
09:29:10:29:00,40.5617,1.41951,180.041,0.714082,181.519
09:29:10:30:00,40.6,1.44995,109.574,0.203332,110.648
09:29:10:31:00,40.6,1.75343,63.1751,0.0280949,63.9062
09:29:10:32:00,40.6833,2.5836,39.8865,0,39.8865
09:29:10:33:00,40.7083,4.05193,30.5487,0.114253,31.7408
09:29:10:34:00,40.7067,3.32615,27.5023,0.0856898,28.9288
09:29:10:35:00,40.7733,4.47908,27.872,0,27.872
09:29:10:36:00,40.8,3.33003,28.8468,0,28.8468
09:29:10:37:00,40.8,2.7685,29.6333,0,29.6333
09:29:10:38:00,40.8,3.61797,33.1478,0,33.1478
09:29:10:39:00,40.8,3.61837,38.9235,0,38.9235
09:29:10:40:00,40.8,3.79299,51.6672,0,51.6672
09:29:10:41:00,40.8,3.24483,55.5853,0,55.5853
09:29:10:42:00,40.8,2.49955,55.8427,0,55.8427
09:29:10:43:00,40.7367,2.43501,57.9242,0,57.9242
09:29:10:44:00,40.7,2.08137,60.1922,0,60.1922
09:29:10:45:00,40.7,2.70541,60.9535,0,60.9535
09:29:10:46:00,40.635,3.35369,63.5107,0,63.5107
09:29:10:47:00,40.6,3.25567,65.1387,0,65.1387
09:29:10:48:00,40.6,2.26183,62.8618,0,62.8618
09:29:10:49:00,40.5033,1.93845,60.3387,0,60.3387
09:29:10:50:00,40.4883,1.90493,59.5085,0,59.5085
09:29:10:51:00,40.4017,1.89843,58.0775,0.0142815,59.4355
09:29:10:52:00,40.3633,1.74152,60.9338,0,60.9338
09:29:10:53:00,40.3,2.26447,63.4187,0,63.4187
09:29:10:54:00,40.3,2.43384,64.3237,0.0999715,65.7883
09:29:10:55:00,40.2167,2.96852,66.925,0.656955,68.3025
09:29:10:56:00,40.1967,2.56972,72.3755,0.299915,73.6427
09:29:10:57:00,40.1183,2.27141,77.2968,0.599829,78.6418
09:29:10:58:00,40.0883,2.69177,83.249,0.157098,84.6635
09:29:10:59:00,40.0083,1.7353,87.8878,0.599829,89.4027
09:29:11:00:00,40,1.70002,90.6717,0.685519,92.2658
09:29:11:01:00,39.91,1.94505,93.1762,1.57098,94.9335
09:29:11:02:00,39.9,1.30591,97.0392,0.242788,98.9245
09:29:11:03:00,39.9,1.89601,101.756,0.457013,103.673
09:29:11:04:00,39.8183,1.74173,105.918,0.228506,107.851
09:29:11:05:00,39.8,0.970841,109.245,0.271351,111.091
09:29:11:06:00,39.7483,0.774008,111.718,0.628392,113.839
09:29:11:07:00,39.6933,0.570861,112.416,0.199943,114.615
09:29:11:08:00,39.6067,0.997847,111.411,0.157098,113.699
09:29:11:09:00,39.6,1.48789,111.217,0.242788,113.461
09:29:11:10:00,39.5317,1.99008,114.377,0.399886,116.979
09:29:11:11:00,39.5,2.39784,121.344,0.742646,124.799
09:29:11:12:00,39.4867,1.9656,126.236,0.299915,129.501
09:29:11:13:00,39.4017,1.81782,129.164,0.442731,132.117
09:29:11:14:00,39.35,2.07044,132.547,0.371323,135.673
09:29:11:15:00,39.3,1.64253,135.606,0.142817,138.934
09:29:11:16:00,39.2167,1.70733,138.316,0.942588,141.929
09:29:11:17:00,39.1433,1.62219,141.812,0.771209,145.666
09:29:11:18:00,39.1,1.57582,144.895,0.728364,148.866
09:29:11:19:00,39.0033,1.42243,148.219,0.656955,151.906
09:29:11:20:00,38.9317,1.27655,152.064,0.599829,155.518
09:29:11:21:00,38.9,1.53262,156.628,0.328478,160.257
09:29:11:22:00,38.8217,1.80186,161.418,0.299915,165.044
09:29:11:23:00,38.7883,1.54345,166.147,0.528421,169.805
09:29:11:24:00,38.7,1.46862,169.68,0.414168,173.733
09:29:11:25:00,38.6333,1.35175,173.046,0.328478,177.283
09:29:11:26:00,38.6,1.06685,176.014,0.799772,180.346
09:29:11:27:00,38.54,1.09387,178.663,0.942589,183.188
09:29:11:28:00,38.465,1.1269,180.89,0.699801,185.667
09:29:11:29:00,38.4,1.49278,180.788,1.014,185.6
09:29:11:30:00,38.4,1.29347,180.824,0.856898,185.344
09:29:11:31:00,38.3317,1.18659,179.911,0.571266,184.192
09:29:11:32:00,38.3,0.998506,179.611,0.899744,183.827
09:29:11:33:00,38.225,0.932141,179.763,0.78549,184.01
09:29:11:34:00,38.1317,0.838189,177.311,0.87118,181.653
09:29:11:35:00,38.0867,0.710388,171.625,0.742645,175.913
09:29:11:36:00,38,0.71671,165.174,0.6998,169.247
09:29:11:37:00,37.9983,0.749677,161.701,0.799772,165.939
09:29:11:38:00,37.995,0.799267,161.667,0.871181,166.071
09:29:11:39:00,37.9967,0.839323,162.752,0.928308,167.456
09:29:11:40:00,37.9067,0.853301,163.868,1.014,168.704
09:29:11:41:00,37.9,0.671044,165.119,0.571266,169.964
09:29:11:42:00,37.9,0.531418,166.891,0.671238,171.381
09:29:11:43:00,37.84,0.381089,168.801,0.728364,173.51
09:29:11:44:00,37.8017,0.433986,171.875,1.014,176.847
09:29:11:45:00,37.8,0.580693,175.535,1.07112,180.767
09:29:11:46:00,37.8,0.245678,179.446,0.642674,184.919
09:29:11:47:00,37.8,0.053307,183.609,0.656956,188.932
09:29:11:48:00,37.8,0.121794,188.334,1.05684,193.516
09:29:11:49:00,37.7233,0.605377,195.144,1.04256,199.996
09:29:11:50:00,37.7033,0.717974,203.334,1.28535,207.738
09:29:11:51:00,37.7117,0.533955,211.107,0.799772,215.63
09:29:11:52:00,37.7,0.374886,220.368,0.756927,225.102
09:29:11:53:00,37.7,0.561964,230.669,1.32819,235.887
09:29:11:54:00,37.7,0.535916,243.915,1.47101,249.418
09:29:11:55:00,37.7,0.58005,261.354,0.999716,267.357
09:29:11:56:00,37.7,0.593468,285.736,2.29934,293.094
09:29:11:57:00,37.7,0.670883,321.52,23.7789,359.221
09:29:11:58:00,37.7,0.485584,386.577,40.9026,440.586
09:29:11:59:00,37.7,0.307453,434.325,36.0897,481.247
09:29:12:00:00,37.7,0.196187,619.451,38.6461,649.798
09:29:12:01:00,37.6933,0.518107,602.999,30.9197,631.909
09:29:12:02:00,37.7,0.717231,711.326,37.1465,744.891
09:29:12:03:00,37.7,0.753777,1020.45,77.2636,1052.6
09:29:12:04:00,37.7,1.33541,906.496,74.8215,944.199
09:29:12:05:00,37.7,1.26672,594.785,27.6778,633.713
09:29:12:06:00,37.7,1.23071,593.673,33.6189,633.88
09:29:12:07:00,37.7,1.0872,565.665,36.6609,614.094
09:29:12:08:00,37.7,0.866689,588.576,44.8729,644.899
09:29:12:09:00,37.7633,1.04325,544.988,24.7644,580.062
09:29:12:10:00,37.7517,0.90371,535.644,11.5539,556.188
09:29:12:11:00,37.7983,0.932724,528.899,18.4947,557.418
09:29:12:12:00,37.8,1.23276,520.629,24.0502,556.714
09:29:12:13:00,37.8,0.936326,510.664,19.6373,541.629
09:29:12:14:00,37.8,0.506759,504.427,25.7498,543.439
09:29:12:15:00,37.8133,0.379824,489.853,39.2602,541.836
09:29:12:16:00,37.8017,0.386221,460.524,22.5936,491.029
09:29:12:17:00,37.8817,0.394788,426.558,12.2537,445.034
09:29:12:18:00,37.9,1.07575,390.188,4.88432,399.577
09:29:12:19:00,37.9,1.24691,363.218,2.29934,369.142
09:29:12:20:00,37.9467,1.42466,354.487,2.98486,360.998
09:29:12:21:00,38,1.35663,357.826,4.17024,365.729
09:29:12:22:00,38,1.12277,376.849,4.84147,386.077
09:29:12:23:00,38.0283,1.18625,396.579,5.18423,407.085
09:29:12:24:00,38.1,1.00257,402.807,9.95431,419.624
09:29:12:25:00,38.1,1.88049,397.995,16.9952,421.799
09:29:12:26:00,38.1,1.63505,384.202,10.6541,400.028
09:29:12:27:00,38.1833,1.1501,367.932,6.16967,379.751
09:29:12:28:00,38.2,0.736091,363.461,7.11225,376.129
09:29:12:29:00,38.2,0.736535,347.587,4.57012,357.146
09:29:12:30:00,38.2783,1.48517,328.006,2.38503,334.769
09:29:12:31:00,38.3,0.936464,310.9,1.5567,316.76
09:29:12:32:00,38.3117,0.604151,296.467,2.17081,302.354
09:29:12:33:00,38.4,1.37501,284.783,2.12796,290.568
09:29:12:34:00,38.3617,0.780998,276.922,1.15681,281.744
09:29:12:35:00,38.4,0.856773,270.228,1.014,275.032
09:29:12:36:00,38.4,1.13611,267.163,1.54242,271.996
09:29:12:37:00,38.4,0.972696,263.998,1.25679,268.639
09:29:12:38:00,38.4617,1.27069,260.25,1.58526,264.921
09:29:12:39:00,38.5,1.02163,256.845,1.17109,261.513
09:29:12:40:00,38.5,0.78709,253.786,1.25678,258.409
09:29:12:41:00,38.5017,0.885729,249.613,1.07475,254.278
09:29:12:42:00,38.5951,0.571007,241.561,1.16594,245.767
09:29:12:43:00,38.5867,0.70474,232.949,0.699801,237.148
09:29:12:44:00,38.6,0.758873,231.99,1.28535,236.569
09:29:12:45:00,38.6,0.703215,233.417,1.51385,238.028
09:29:12:46:00,38.6,0.579391,237.961,1.49957,242.885
09:29:12:47:00,38.6,0.567589,243.538,1.21394,248.305
09:29:12:48:00,38.6333,0.58769,250.937,1.59954,255.722
09:29:12:49:00,38.6067,0.398817,262.115,3.42759,268.134
09:29:12:50:00,38.6617,0.16465,265.895,2.61354,271.375
09:29:12:51:00,38.7,0.0967916,268.429,2.65638,273.832
09:29:12:52:00,38.7,0.697965,269.553,2.49928,274.699
09:29:12:53:00,38.7,1.31862,265.352,1.27107,269.796
09:29:12:54:00,38.7,1.62017,272.056,2.05655,277.996
09:29:12:55:00,38.7,1.41212,275.18,2.91345,281.475
09:29:12:56:00,38.7,1.1396,249.809,1.42816,254.326
09:29:12:57:00,38.7033,1.09399,211.911,1.02828,215.442
09:29:12:58:00,38.705,1.19248,182.414,0.742646,185.41
09:29:12:59:00,38.7417,1.16193,163.645,0.999715,166.344
09:29:13:00:00,38.8,0.898783,159.602,0.514139,162.251
09:29:13:01:00,38.8,1.19846,164.256,0.971152,166.967
09:29:13:02:00,38.8,1.37862,165.227,0.942589,167.966
09:29:13:03:00,38.8,1.82533,160.103,1.32819,163.133
09:29:13:04:00,38.8,1.60586,151.238,0.899743,153.418
09:29:13:05:00,38.8,1.0553,136.551,0.457013,138.195
09:29:13:06:00,38.8,0.885717,123.745,0.87118,125.061
09:29:13:07:00,38.8,1.02159,112.294,0.742646,113.267
09:29:13:08:00,38.8,0.962871,103.757,0.25707,104.843
09:29:13:09:00,38.8,1.11997,102.195,0.414168,103.267
09:29:13:10:00,38.7633,1.4627,100.777,0.471294,101.546
09:29:13:11:00,38.785,1.43342,93.8548,0.87118,94.422
09:29:13:12:00,38.8,1.1036,84.806,0.0714081,85.4235
09:29:13:13:00,38.7267,1.27382,80.1145,0.457012,80.8652
09:29:13:14:00,38.7067,1.58583,77.9195,0.25707,78.6325
09:29:13:15:00,38.7183,1.23399,74.9985,0.514139,75.546
09:29:13:16:00,38.7,1.28933,70.7363,0.0714082,71.4365
09:29:13:17:00,38.7,1.3157,68.086,0.271351,68.953
09:29:13:18:00,38.7,0.960956,66.1343,0.314196,66.9775
09:29:13:19:00,38.7,1.26788,67.5753,0.0571266,68.5233
09:29:13:20:00,38.7,0.823819,82.5154,0.348569,83.5827
09:29:13:21:00,38.7,0.695085,104.508,0.182618,105.73
09:29:13:22:00,38.695,0.738167,130.093,0.414168,131.574
09:29:13:23:00,38.6967,0.976558,159.092,0.457013,160.714
09:29:13:24:00,38.7,1.39463,176.409,0.585547,178.047
09:29:13:25:00,38.6233,0.783503,184.39,0,184.39
09:29:13:26:00,38.6,1.16459,185.579,0.299914,187.439
09:29:13:27:00,38.6033,1.31302,189.454,0.714082,191.391
09:29:13:28:00,38.6,1.34992,194.671,0.499858,196.453
09:29:13:29:00,38.6,1.45641,199.58,0.399886,201.122
09:29:13:30:00,38.6,1.44326,205.314,0.357041,206.77
09:29:13:31:00,38.6,1.69477,214.485,0,214.485
09:29:13:32:00,38.6,1.0594,218.922,0.414168,220.654
09:29:13:33:00,38.6,1.29689,223.05,0.714082,224.872
09:29:13:34:00,38.6,1.35419,226.098,0.828335,228.097
09:29:13:35:00,38.6,1.18473,227.283,0.528421,229.29
09:29:13:36:00,38.6,1.30246,226.03,0.52842,227.949
09:29:13:37:00,38.6,1.8394,221.912,0.556984,223.849
09:29:13:38:00,38.6,1.30912,217.022,0.799772,218.971
09:29:13:39:00,38.6,0.986827,211.166,0.571266,213.39
09:29:13:40:00,38.6,1.48134,197.501,0.771209,199.233
09:29:13:41:00,38.6,1.01452,184.926,0.542702,186.52
09:29:13:42:00,38.6,1.01258,178.852,0.399886,180.492
09:29:13:43:00,38.6,1.25624,180.428,0.585547,182.093
09:29:13:44:00,38.6017,1.39581,179.929,0.556984,181.578
09:29:13:45:00,38.6517,1.04427,178.164,0.671237,179.822
09:29:13:46:00,38.62,1.4243,176.024,0.399886,177.844
09:29:13:47:00,38.605,1.13394,173.799,0.385604,175.463
09:29:13:48:00,38.6483,0.998943,171.657,0.999715,173.067
09:29:13:49:00,38.615,1.15261,170.254,0.87118,171.627
09:29:13:50:00,38.6133,1.25125,169.681,0.471294,171.125
09:29:13:51:00,38.6967,1.40931,170.713,0.314196,172.088
09:29:13:52:00,38.6383,1.3198,172.708,0.542703,174.011
09:29:13:53:00,38.6833,1.06088,174.452,0.599829,175.68
09:29:13:54:00,38.7,1.46255,175.543,0.928307,176.775
09:29:13:55:00,38.67,1.57749,176.398,0.128535,177.677
09:29:13:56:00,38.6983,1.38454,176.382,0.428449,177.755
09:29:13:57:00,38.7,1.5337,175.998,0.414167,177.367
09:29:13:58:00,38.7,1.20864,174.121,0.414167,175.629
09:29:13:59:00,38.7,0.864275,171.694,0.514139,173.238
09:29:14:00:00,38.7,1.05225,170.333,0.471294,171.887
09:29:14:01:00,38.7,0.882813,171.981,0.0285634,173.501
09:29:14:02:00,38.7,1.01647,174.234,0.599829,175.813
09:29:14:03:00,38.73,0.83989,176.937,0.414167,178.698
09:29:14:04:00,38.7133,1.08652,179.546,0.385604,181.435
09:29:14:05:00,38.7067,0.591752,181.775,0.17138,183.73
09:29:14:06:00,38.76,0.928493,183.225,0.371323,185.269
09:29:14:07:00,38.7117,0.558186,183.946,0.585548,185.941
09:29:14:08:00,38.7033,0.622274,183.005,0.414167,184.833
09:29:14:09:00,38.7133,0.880069,181.177,0.628393,182.939
09:29:14:10:00,38.7,0.72458,176.294,0.371323,178.133
09:29:14:11:00,38.7,1.07594,170.849,0.485576,172.729
09:29:14:12:00,38.7,1.41502,170.389,0.685519,172.299
09:29:14:13:00,38.7,1.11235,171.788,0.328478,173.728
09:29:14:14:00,38.7,1.2714,173.639,0.25707,175.654
09:29:14:15:00,38.7,1.24519,175.015,0.528421,177.089
09:29:14:16:00,38.7,1.16198,176.012,0.128535,178.062
09:29:14:17:00,38.7,1.05105,176.378,0.471294,178.425
09:29:14:18:00,38.7,1.21597,175.272,0.499858,177.294
09:29:14:19:00,38.6967,0.956097,173.823,0.357041,175.622
09:29:14:20:00,38.6967,0.692134,172.841,0.285633,174.378
09:29:14:21:00,38.7,1.13838,171.698,0.471294,173.254
09:29:14:22:00,38.6567,1.13582,172.678,0.271351,174.184
09:29:14:23:00,38.6633,0.734711,172.079,0.328478,173.603
09:29:14:24:00,38.695,0.760927,167.518,0.457013,168.98
09:29:14:25:00,38.6117,0.75334,159.129,0.399886,160.514
09:29:14:26:00,38.6,0.478374,155.413,0.342759,156.78
09:29:14:27:00,38.6217,1.14087,158.777,0.457013,160.416
09:29:14:28:00,38.6,1.48596,162.61,0.514139,164.201
09:29:14:29:00,38.6,1.5847,163.658,0.528421,165.193
09:29:14:30:00,38.6,1.76746,163.271,0.457013,164.744
09:29:14:31:00,38.6,1.69348,160.465,0.314196,161.665
09:29:14:32:00,38.6,1.63688,154.383,0.242788,155.691
09:29:14:33:00,38.6,1.9289,151.124,0.371323,152.377
09:29:14:34:00,38.6,2.29843,146.1,0.17138,147.322
09:29:14:35:00,38.6,1.89725,133.422,0.142816,134.641
09:29:14:36:00,38.6,2.42733,127.954,0.0856898,129.298
09:29:14:37:00,38.5417,1.94846,132.297,0.299915,133.624
09:29:14:38:00,38.53,1.92116,128.329,0.299915,129.698
09:29:14:39:00,38.5317,1.74304,120.888,0.299915,122.368
09:29:14:40:00,38.5,1.86262,122.412,0.157098,123.844
09:29:14:41:00,38.5,1.55194,125.554,0.385604,126.951
09:29:14:42:00,38.5,1.75967,128.253,0.17138,129.544
09:29:14:43:00,38.4467,2.23405,136.25,0.185661,137.417
09:29:14:44:00,38.4017,2.60345,137.747,0.128535,139.04
09:29:14:45:00,38.4,2.08318,135.652,0.142816,136.816
09:29:14:46:00,38.4,2.1339,129.094,0.385605,130.293
09:29:14:47:00,38.4,2.11285,120.914,0.214225,122.135
09:29:14:48:00,38.3333,1.74819,115.954,0.299914,117.039
09:29:14:49:00,38.3,1.30362,117.479,0.357041,118.635
09:29:14:50:00,38.3,1.61894,117.47,0.142816,118.505
09:29:14:51:00,38.3,1.63872,115.828,0.25707,116.874
09:29:14:52:00,38.23,1.5559,113.898,0.0999716,115.331
09:29:14:53:00,38.2,1.37256,112.502,0.257069,113.984
09:29:14:54:00,38.2,1.05069,110.192,0.185661,111.329
09:29:14:55:00,38.1617,1.44222,106.625,0,106.625
09:29:14:56:00,38.115,1.52031,100.531,0.199943,101.274
09:29:14:57:00,38.1233,1.81767,96.3068,0.0571266,97.1452
09:29:14:58:00,38.1,1.85709,94.5108,0.299914,95.4053
09:29:14:59:00,38.1,2.12876,95.1475,0.0856899,96.0948
09:29:15:00:00,38.1,1.93026,94.6303,0.0714083,95.5738
09:29:15:01:00,38.0356,1.82173,93.1156,0.058095,93.9712
09:29:15:02:00,38,1.88496,90.3405,0.0140475,91.2392
09:29:15:03:00,38,1.60917,87.8238,0.0999714,88.6822
09:29:15:04:00,37.9817,1.37953,86.135,0,86.135
